id,prev_default,income,credit_age,intent,loan_amount,lti,grade,cleanlab_is_label_issue,cleanlab_label_issue_score,cleanlab_suggested_label,cleanlab_corrected_label,cleanlab_action,cleanlab_top_labels,cleanlab_top_probs,cleanlab_given_label_prob,cleanlab_predicted_label,cleanlab_predicted_label_prob,cleanlab_suggested_label_confidence_score,cleanlab_is_ambiguous,cleanlab_ambiguous_score,cleanlab_is_well_labeled,cleanlab_is_outlier,cleanlab_outlier_score,cleanlab_is_initially_unlabeled,cleanlab_has_rare_class
28079,No,31000,10,PERSONAL,4000,12.903225806451612,B,False,0.1943222358822822,,,,"[""B"", ""D"", ""F"", ""C"", ""A""]","[0.7174351811408997, 0.10607965290546417, 0.07880224287509918, 0.061055317521095276, 0.036627594381570816]",0.7174351811408997,B,0.7174351811408997,0.7174351811408997,False,0.7191623113238316,False,False,,False,False
28084,No,50000,8,VENTURE,12000,24.0,A,False,0.3372205197811126,,,,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.5333452224731445, 0.20778626203536987, 0.13895118236541748, 0.08827297389507294, 0.03164436295628548]",0.5333452224731445,A,0.5333452224731445,0.5333452224731445,False,0.8966407332537288,False,False,,False,False
28088,No,140000,10,EDUCATION,12000,8.571428571428571,B,False,0.3121870830655098,,,,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.5801487565040588, 0.20452292263507843, 0.12683342397212982, 0.05985616147518158, 0.028638752177357674]",0.5801487565040588,B,0.5801487565040588,0.5801487565040588,False,0.8690372013903331,False,False,,False,False
28091,No,25200,10,PERSONAL,11500,45.63492063492063,D,False,0.4293730854988098,,,,"[""D"", ""C"", ""B"", ""F"", ""A""]","[0.45556795597076416, 0.3143141269683838, 0.14460985362529755, 0.06186670809984207, 0.023641377687454224]",0.4555679559707641,D,0.4555679559707641,0.4555679559707641,False,0.8587456194339345,False,False,,False,False
28093,No,32000,8,PERSONAL,9000,28.125,,False,0.0,D,,unresolved,"[""D"", ""B"", ""C"", ""A"", ""F""]","[0.6701787114143372, 0.13077035546302795, 0.08556689321994781, 0.05881885066628456, 0.05466514080762863]",0.0,D,0.6701787114143372,0.6701787114143372,False,,False,False,,True,False
28094,Yes,49600,5,VENTURE,8400,16.93548387096774,D,False,0.2826053500175476,,,,"[""D"", ""C"", ""F"", ""A""]","[0.6798168420791626, 0.2450275421142578, 0.04174787923693657, 0.030918797478079796]",0.6798168420791626,D,0.6798168420791626,0.6798168420791626,False,0.6929998580051736,False,False,,False,False
28096,No,160000,9,VENTURE,24000,15.0,F,True,0.8791590575128794,B,,unresolved,"[""B"", ""D"", ""C"", ""F"", ""A""]","[0.8042442202568054, 0.07127201557159424, 0.0645974650979042, 0.04592610523104668, 0.013960219919681549]",0.0459261052310466,B,0.8042442202568054,0.8042442202568054,False,0.639576254291971,False,False,,False,False
28100,Yes,85000,10,EDUCATION,7500,8.823529411764707,C,False,0.4438609331846237,,,,"[""C"", ""D"", ""B"", ""F"", ""A""]","[0.3867065906524658, 0.27442845702171326, 0.23021242022514343, 0.05930275842547417, 0.04934973269701004]",0.3867065906524658,C,0.3867065906524658,0.3867065906524658,False,0.9220519967759592,False,False,,False,False
28105,No,61000,10,VENTURE,15000,24.59016393442623,D,False,0.3650837689638138,,,,"[""D"", ""B"", ""F"", ""C"", ""A""]","[0.5353492498397827, 0.2655167877674103, 0.08524540811777115, 0.07010824233293533, 0.04378031566739082]",0.5353492498397827,D,0.5353492498397827,0.5353492498397827,False,0.8147758218273984,False,False,,False,False
28108,No,84000,10,EDUCATION,9000,10.714285714285714,A,False,0.2278286330401897,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.6679742336273193, 0.12363149970769882, 0.09886903315782547, 0.07643169909715652, 0.03309352323412895]",0.6679742336273193,A,0.6679742336273193,0.6679742336273193,False,0.818880182167837,False,False,,False,False
28109,No,18720,5,MEDICAL,3500,18.696581196581196,C,False,0.3414109572768211,,,,"[""C"", ""D"", ""B"", ""A"", ""F""]","[0.5258853435516357, 0.20870725810527802, 0.13596291840076447, 0.06653328239917755, 0.06291118264198303]",0.5258853435516357,C,0.5258853435516357,0.5258853435516357,False,0.8860450713827759,False,False,,False,False
28113,No,105000,7,HOMEIMPROVEMENT,24250,23.095238095238095,D,False,0.3250409513711929,,,,"[""D"", ""B"", ""F"", ""C"", ""A""]","[0.5836214423179626, 0.2337033450603485, 0.1004820242524147, 0.05626022443175316, 0.025932975113391876]",0.5836214423179626,D,0.5836214423179626,0.5836214423179626,False,0.7671625510822639,False,False,,False,False
28115,No,19200,6,DEBTCONSOLIDATION,4000,20.833333333333336,B,False,0.2784659340977669,,,,"[""B"", ""F"", ""D"", ""C"", ""A""]","[0.5860673189163208, 0.14299918711185455, 0.12638740241527557, 0.08829439431428909, 0.05625171586871147]",0.5860673189163208,B,0.5860673189163208,0.5860673189163208,False,0.8091910901203175,False,False,,False,False
28117,Yes,21600,5,PERSONAL,2500,11.574074074074074,C,False,0.2909025549888611,,,,"[""C"", ""D"", ""F"", ""A""]","[0.6640944480895996, 0.24589955806732178, 0.05414089933037758, 0.029629681259393692]",0.6640944480895996,C,0.6640944480895996,0.6640944480895996,False,0.7225093873253399,False,False,,False,False
28118,No,65000,5,PERSONAL,5600,8.615384615384615,B,False,0.4374314099550247,,,,"[""B"", ""A"", ""D"", ""C""]","[0.492725670337677, 0.36758849024772644, 0.08063122630119324, 0.04966854304075241]",0.492725670337677,B,0.492725670337677,0.492725670337677,False,0.8603218474628774,False,False,,False,False
28120,No,55000,9,HOMEIMPROVEMENT,8000,14.545454545454543,A,True,0.7058242857456207,D,,unresolved,"[""D"", ""A"", ""C"", ""B"", ""F""]","[0.5747008323669434, 0.1630522608757019, 0.12483534961938858, 0.11276470124721527, 0.02464686706662178]",0.1630522608757019,D,0.5747008323669434,0.5747008323669434,False,0.8636999047291852,False,False,,False,False
28124,No,71000,8,VENTURE,8000,11.267605633802818,B,False,0.4288957267999649,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.5101519823074341, 0.3679434359073639, 0.07288429886102676, 0.03882298991084099, 0.010197277180850506]",0.5101519823074341,B,0.5101519823074341,0.5101519823074341,False,0.8421640980707568,False,False,,False,False
28126,Yes,130000,8,PERSONAL,5000,3.8461538461538463,F,False,0.5512584149837494,,,,"[""C"", ""F"", ""A"", ""D""]","[0.48507511615753174, 0.38255828619003296, 0.07425396889448166, 0.055514782667160034]",0.3825582861900329,C,0.4850751161575317,0.4850751161575317,False,0.7084024072356537,False,False,,False,False
28127,No,72500,8,VENTURE,8875,12.241379310344827,,False,0.0,A,,unresolved,"[""A"", ""C"", ""B"", ""D"", ""F""]","[0.6365343928337097, 0.17641115188598633, 0.09978630393743515, 0.07252440601587296, 0.014743803068995476]",0.0,A,0.6365343928337097,0.6365343928337097,False,,False,False,,True,False
28131,No,103000,8,PERSONAL,8800,8.54368932038835,A,False,0.1637786291539669,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.7797934412956238, 0.10735069960355759, 0.04284128174185753, 0.03936529532074928, 0.030649159103631973]",0.7797934412956238,A,0.7797934412956238,0.7797934412956238,False,0.7039898798526506,False,False,,False,False
28134,No,30000,9,PERSONAL,4975,16.583333333333332,B,False,0.3352309912443161,,,,"[""B"", ""D"", ""C"", ""F"", ""A""]","[0.5814722776412964, 0.2519342601299286, 0.07703462243080139, 0.04868187755346298, 0.04087696969509125]",0.5814722776412964,B,0.5814722776412964,0.5814722776412964,False,0.8099365247711021,False,False,,False,False
28135,No,66000,9,EDUCATION,2550,3.8636363636363633,B,False,0.5243905633687973,A,,unresolved,"[""A"", ""C"", ""B"", ""D"", ""F""]","[0.33005207777023315, 0.32723185420036316, 0.28127095103263855, 0.044137630611658096, 0.017307480797171593]",0.2812709510326385,A,0.3300520777702331,0.3300520777702331,True,0.9512826818377196,False,False,,False,False
28144,Yes,11029,6,DEBTCONSOLIDATION,2150,19.494061111614833,C,False,0.1862927004694938,,,,"[""C"", ""D"", ""F"", ""A""]","[0.7867430448532104, 0.15932844579219818, 0.028093792498111725, 0.02465015836060047]",0.7867430448532104,C,0.7867430448532104,0.7867430448532104,False,0.6466761524965584,False,False,,False,False
28151,No,80004,6,MEDICAL,12000,14.999250037498124,A,False,0.1892491057515144,,,,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.7344565987586975, 0.11295481026172638, 0.08791439235210419, 0.042055580765008926, 0.02261861227452755]",0.7344565987586975,A,0.7344565987586975,0.7344565987586975,False,0.7480186551396187,False,False,,False,False
28153,No,116400,5,PERSONAL,8900,7.646048109965636,B,True,0.6761833988130093,F,,unresolved,"[""F"", ""A"", ""B"", ""D"", ""C""]","[0.4453423023223877, 0.3566182255744934, 0.09297550469636917, 0.058098599314689636, 0.046965342015028]",0.0929755046963691,F,0.4453423023223877,0.4453423023223877,False,0.7594351477631209,False,False,,False,False
28157,No,42000,9,EDUCATION,12000,28.57142857142857,B,False,0.2270522862672805,,,,"[""B"", ""D"", ""C"", ""A"", ""F""]","[0.6829141974449158, 0.13701876997947693, 0.08071631193161011, 0.05555398389697075, 0.04379677027463913]",0.6829141974449158,B,0.6829141974449158,0.6829141974449158,False,0.7729811960401289,False,False,,False,False
28158,No,75000,8,HOMEIMPROVEMENT,12000,16.0,A,False,0.2316496595740318,,,,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.6799367070198059, 0.14323602616786957, 0.09269489347934723, 0.060502562671899796, 0.02362971566617489]",0.6799367070198059,A,0.6799367070198059,0.6799367070198059,False,0.7976784552731687,False,False,,False,False
28163,No,54000,7,VENTURE,10000,18.51851851851852,A,False,0.4990138262510299,,,,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.3931507170200348, 0.3911783695220947, 0.12152706831693649, 0.07205348461866379, 0.02209034375846386]",0.3931507170200348,A,0.3931507170200348,0.3931507170200348,False,0.8986493072190768,False,False,,False,False
28168,Yes,37000,6,VENTURE,22000,59.45945945945946,C,False,0.2910784259438514,,,,"[""C"", ""D"", ""F"", ""A""]","[0.6435469388961792, 0.22570379078388214, 0.1062747985124588, 0.01764281652867794]",0.6435469388961792,C,0.6435469388961792,0.6435469388961792,False,0.7153754466388406,False,False,,False,False
28173,No,72000,7,MEDICAL,9800,13.61111111111111,A,False,0.2113524861633777,,,,"[""A"", ""D"", ""C"", ""B"", ""F""]","[0.6880478262901306, 0.11075279861688614, 0.09244410693645477, 0.08846220374107361, 0.020293058827519417]",0.6880478262901306,A,0.6880478262901306,0.6880478262901306,False,0.8040369643328173,False,False,,False,False
28179,No,86000,7,VENTURE,15600,18.13953488372093,A,False,0.3493072912096977,,,,"[""A"", ""B"", ""D"", ""F"", ""C""]","[0.5203057527542114, 0.21892033517360687, 0.12438800930976868, 0.08444809913635254, 0.051937784999608994]",0.5203057527542114,A,0.5203057527542114,0.5203057527542114,False,0.8779953224678275,False,False,,False,False
28180,Yes,51000,6,MEDICAL,20400,40.0,F,False,0.3980567157268524,,,,"[""F"", ""D"", ""C"", ""A""]","[0.5407425761222839, 0.33685600757598877, 0.10992782562971115, 0.010850260965526104]",0.5407425761222839,F,0.5407425761222839,0.5407425761222839,False,0.607130000328088,False,False,,False,False
28181,Yes,45000,6,MEDICAL,10000,22.22222222222222,D,False,0.3578900620341301,,,,"[""D"", ""C"", ""B"", ""F"", ""A""]","[0.5196139216423035, 0.23539404571056366, 0.18783853948116302, 0.03114558383822441, 0.026007933542132378]",0.5196139216423035,D,0.5196139216423035,0.5196139216423035,False,0.8496129450193388,False,False,,False,False
28182,Yes,56700,5,EDUCATION,10000,17.636684303350968,C,True,0.5504231080412865,D,,unresolved,"[""D"", ""F"", ""B"", ""C"", ""A""]","[0.2917691469192505, 0.28831619024276733, 0.2121206820011139, 0.19092293083667755, 0.01687106303870678]",0.1909229308366775,D,0.2917691469192505,0.2917691469192505,False,0.8492525652175831,False,False,,False,False
28189,Yes,92000,8,PERSONAL,20000,21.73913043478261,C,False,0.3580368310213089,,,,"[""C"", ""D"", ""F"", ""A""]","[0.5751366019248962, 0.29121026396751404, 0.10023312270641327, 0.030176641419529915]",0.5751366019248962,C,0.5751366019248962,0.5751366019248962,False,0.7497766708090231,False,False,,False,False
28191,No,72000,5,VENTURE,4250,5.902777777777778,D,True,0.8689919225871563,A,,unresolved,"[""A"", ""B"", ""D"", ""C""]","[0.8012102842330933, 0.09158587455749512, 0.06322643905878067, 0.034970708191394806]",0.0632264390587806,A,0.8012102842330933,0.8012102842330933,False,0.6902045667368462,False,False,,False,False
28193,No,76000,8,PERSONAL,1000,1.3157894736842104,C,True,0.7726274318993092,A,,unresolved,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.6109914183616638, 0.25051596760749817, 0.0657365545630455, 0.05746201053261757, 0.01529405266046524]",0.0657365545630455,A,0.6109914183616638,0.6109914183616638,False,0.8333789442407408,False,False,,False,False
28194,No,85000,8,MEDICAL,3800,4.470588235294118,A,False,0.237311340868473,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.6815062761306763, 0.15612895786762238, 0.10265907645225525, 0.04503414034843445, 0.014671530574560165]",0.6815062761306763,A,0.6815062761306763,0.6815062761306763,False,0.8077038178224544,False,False,,False,False
28202,Yes,157544,10,DEBTCONSOLIDATION,35000,22.216015843193013,C,False,0.3153822869062423,,,,"[""C"", ""D"", ""F"", ""A""]","[0.603767454624176, 0.23453202843666077, 0.1415928602218628, 0.016112593933939934]",0.603767454624176,C,0.603767454624176,0.603767454624176,False,0.721617346903771,False,False,,False,False
28206,No,84906,10,DEBTCONSOLIDATION,4500,5.2999788000848,A,False,0.1192903704941272,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.8415237069129944, 0.08010444790124893, 0.03544395789504051, 0.02685699611902237, 0.01607094332575798]",0.8415237069129944,A,0.8415237069129944,0.8415237069129944,False,0.6433528289750325,False,False,,False,False
28209,No,25000,5,PERSONAL,3000,12.0,,False,0.0,C,,unresolved,"[""C"", ""B"", ""D"", ""A"", ""F""]","[0.46059802174568176, 0.31166908144950867, 0.11908883601427078, 0.06804980337619781, 0.04059424251317978]",0.0,C,0.4605980217456817,0.4605980217456817,False,,False,False,,True,False
28211,No,110000,5,VENTURE,11000,10.0,A,False,0.2251017615199089,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.7141085267066956, 0.16431204974651337, 0.05421173945069313, 0.04696619510650635, 0.020401444286108017]",0.7141085267066956,A,0.7141085267066956,0.7141085267066956,False,0.7662890070725974,False,False,,False,False
28212,Yes,42000,5,VENTURE,5000,11.904761904761903,D,True,0.6945582032203674,C,,unresolved,"[""C"", ""D"", ""A"", ""F""]","[0.57902592420578, 0.18990951776504517, 0.1752157062292099, 0.0533161424100399]",0.1899095177650451,C,0.57902592420578,0.57902592420578,False,0.8257563198427955,False,False,,False,False
28219,No,60000,8,MEDICAL,7000,11.666666666666666,A,False,0.1860945075750351,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7296105623245239, 0.10179957747459412, 0.07730761170387268, 0.07613779604434967, 0.015144528821110725]",0.7296105623245239,A,0.7296105623245239,0.7296105623245239,False,0.7694909336944932,False,False,,False,False
28226,Yes,41000,5,VENTURE,4000,9.75609756097561,F,False,0.4479648917913437,,,,"[""F"", ""D"", ""C"", ""A""]","[0.41275009512901306, 0.30867987871170044, 0.25074151158332825, 0.02679385058581829]",0.412750095129013,F,0.412750095129013,0.412750095129013,False,0.7193901287914712,False,False,,False,False
28229,No,28800,7,DEBTCONSOLIDATION,2500,8.680555555555555,F,False,0.3554123491048813,,,,"[""F"", ""C"", ""B"", ""D"", ""A""]","[0.4628695547580719, 0.17369425296783447, 0.13951390981674194, 0.13606613874435425, 0.08785609900951385]",0.4628695547580719,F,0.4628695547580719,0.4628695547580719,False,0.8193159530546456,False,False,,False,False
28233,Yes,27000,5,VENTURE,4500,16.666666666666664,C,False,0.3519421964883804,,,,"[""C"", ""D"", ""F"", ""A""]","[0.6050033569335938, 0.3088877499103546, 0.051345519721508026, 0.028384078294038773]",0.6050033569335938,C,0.6050033569335938,0.6050033569335938,False,0.7409633303835245,False,False,,False,False
28240,Yes,17676,7,VENTURE,2500,14.14347137361394,D,False,0.3031425774097442,,,,"[""D"", ""C"", ""F"", ""A""]","[0.6618391275405884, 0.2681242823600769, 0.04380692541599274, 0.02381584420800209]",0.6618391275405884,D,0.6618391275405884,0.6618391275405884,False,0.6941654831966605,False,False,,False,False
28241,Yes,86500,10,PERSONAL,25000,28.901734104046245,C,False,0.3826601207256317,,,,"[""C"", ""D"", ""F"", ""A""]","[0.49378007650375366, 0.2591003179550171, 0.21232889592647552, 0.02730555646121502]",0.4937800765037536,C,0.4937800765037536,0.4937800765037536,False,0.7631258591382095,False,False,,False,False
28242,No,209000,8,HOMEIMPROVEMENT,15000,7.177033492822966,A,True,0.6860805675387383,D,,unresolved,"[""D"", ""B"", ""C"", ""F"", ""A""]","[0.4331434965133667, 0.33904629945755005, 0.08648426830768585, 0.08034361898899078, 0.0609823614358902]",0.0609823614358902,D,0.4331434965133667,0.4331434965133667,False,0.8658079551521356,False,False,,False,False
28246,Yes,68000,7,EDUCATION,15000,22.058823529411764,C,False,0.3146055340766907,,,,"[""C"", ""D"", ""F"", ""A""]","[0.601909339427948, 0.23112040758132935, 0.14565326273441315, 0.02026943862438202]",0.601909339427948,C,0.601909339427948,0.601909339427948,False,0.7231337311848243,False,False,,False,False
28247,Yes,44400,9,VENTURE,2000,4.504504504504505,C,False,0.1623738259077072,,,,"[""C"", ""D"", ""F"", ""A""]","[0.7982587218284607, 0.12300637364387512, 0.04635663703083992, 0.029662270098924637]",0.7982587218284607,C,0.7982587218284607,0.7982587218284607,False,0.6415426145159,False,False,,False,False
28256,No,91800,9,MEDICAL,25000,27.233115468409583,D,False,0.3571738600730896,,,,"[""D"", ""B"", ""F"", ""C"", ""A""]","[0.5668243169784546, 0.2811720371246338, 0.06684700399637222, 0.055067598819732666, 0.03008902072906494]",0.5668243169784546,D,0.5668243169784546,0.5668243169784546,False,0.7794346992698311,False,False,,False,False
28257,Yes,60000,9,DEBTCONSOLIDATION,25000,41.66666666666667,F,False,0.4261505007743835,,,,"[""F"", ""D"", ""C"", ""A""]","[0.5072812438011169, 0.35958224534988403, 0.1067204475402832, 0.018086111173033714]",0.5072812438011169,F,0.5072812438011169,0.5072812438011169,False,0.6369108001789483,False,False,,False,False
28260,Yes,108000,8,DEBTCONSOLIDATION,20000,18.51851851851852,D,False,0.3358711004257202,,,,"[""D"", ""C"", ""F"", ""A""]","[0.5972347855567932, 0.26897698640823364, 0.11369499564170837, 0.01833745278418064]",0.5972347855567932,D,0.5972347855567932,0.5972347855567932,False,0.7113897840922052,False,False,,False,False
28261,No,130000,9,VENTURE,7000,5.384615384615385,B,False,0.3204282820224762,,,,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.5940707921981812, 0.23492735624313354, 0.08001372963190079, 0.07599847763776779, 0.014989686198532581]",0.5940707921981812,B,0.5940707921981812,0.5940707921981812,False,0.8511063603545457,False,False,,False,False
28262,No,30000,9,HOMEIMPROVEMENT,3000,10.0,A,False,0.3259289860725403,,,,"[""A"", ""D"", ""F"", ""B"", ""C""]","[0.5637804865837097, 0.21563845872879028, 0.07941828668117523, 0.07462520897388458, 0.06653754413127899]",0.5637804865837097,A,0.5637804865837097,0.5637804865837097,False,0.8470550964697633,False,False,,False,False
28263,No,33600,8,VENTURE,8000,23.809523809523807,D,False,0.2155332341790199,,,,"[""D"", ""A"", ""B"", ""C"", ""F""]","[0.6774336099624634, 0.10850007832050323, 0.0997304618358612, 0.08139237016439438, 0.03294350951910019]",0.6774336099624634,D,0.6774336099624634,0.6774336099624634,False,0.7751586700133961,False,False,,False,False
